879.6173157302044,878.6173157302044,877.6173157302044,876.6173157302044,875.6173157302044,874.6173157302044,873.6173157302044,872.6173157302044,871.6173157302044,870.6173157302044,869.6173157302044,868.6173157302044,867.6173157302044,866.6173157302044,865.6173157302044,864.6173157302044,863.6173157302044,862.6173157302044,861.6173157302044,860.6173157302044,859.6173157302044,858.6173157302044,857.6173157302044,856.6173157302044,855.6173157302044,854.6173157302044,853.6173157302044,852.6173157302044,851.6173157302044,850.6173157302044,849.6173157302044,848.6173157302044,847.6173157302044,846.6173157302044,845.6173157302044,844.6173157302044,843.6173157302044,842.6173157302044,841.6173157302044,840.6173157302044,839.6173157302044,838.6173157302044,837.6173157302044,836.6173157302044,835.6173157302044,834.6173157302044,833.6173157302044
880.0315292925775,879.0315292925775,878.0315292925775,877.0315292925775,876.0315292925775,875.0315292925775,874.0315292925775,873.0315292925775,872.0315292925775,871.0315292925775,870.0315292925775,869.0315292925775,868.0315292925775,867.0315292925775,866.0315292925775,865.0315292925775,864.0315292925775,863.0315292925775,862.0315292925775,861.0315292925775,860.0315292925775,859.0315292925775,858.0315292925775,857.0315292925775,856.0315292925775,855.0315292925775,854.0315292925775,853.0315292925775,852.0315292925775,851.0315292925775,850.0315292925775,849.0315292925775,848.0315292925775,847.0315292925775,846.0315292925775,845.0315292925775,844.0315292925775,843.0315292925775,842.0315292925775,841.0315292925775,840.0315292925775,839.0315292925775,838.0315292925775,837.0315292925775,836.0315292925775,835.0315292925775,834.0315292925775
880.4457428549506,879.4457428549506,878.4457428549506,877.4457428549506,876.4457428549506,875.4457428549506,874.4457428549506,873.4457428549506,872.4457428549506,871.4457428549506,870.4457428549506,869.4457428549506,868.4457428549506,867.4457428549506,866.4457428549506,865.4457428549506,864.4457428549506,863.4457428549506,862.4457428549506,861.4457428549506,860.4457428549506,859.4457428549506,858.4457428549506,857.4457428549506,856.4457428549506,855.4457428549506,854.4457428549506,853.4457428549506,852.4457428549506,851.4457428549506,850.4457428549506,849.4457428549506,848.4457428549506,847.4457428549506,846.4457428549506,845.4457428549506,844.4457428549506,843.4457428549506,842.4457428549506,841.4457428549506,840.4457428549506,839.4457428549506,838.4457428549506,837.4457428549506,836.4457428549506,835.4457428549506,834.4457428549506
880.8599564173237,879.8599564173237,878.8599564173237,877.8599564173237,876.8599564173237,875.8599564173237,874.8599564173237,873.8599564173237,872.8599564173237,871.8599564173237,870.8599564173237,869.8599564173237,868.8599564173237,867.8599564173237,866.8599564173237,865.8599564173237,864.8599564173237,863.8599564173237,862.8599564173237,861.8599564173237,860.8599564173237,859.8599564173237,858.8599564173237,857.8599564173237,856.8599564173237,855.8599564173237,854.8599564173237,853.8599564173237,852.8599564173237,851.8599564173237,850.8599564173237,849.8599564173237,848.8599564173237,847.8599564173237,846.8599564173237,845.8599564173237,844.8599564173237,843.8599564173237,842.8599564173237,841.8599564173237,840.8599564173237,839.8599564173237,838.8599564173237,837.8599564173237,836.8599564173237,835.8599564173237,834.8599564173237
881.2741699796968,880.2741699796968,879.2741699796968,878.2741699796968,877.2741699796968,876.2741699796968,875.2741699796968,874.2741699796968,873.2741699796968,872.2741699796968,871.2741699796968,870.2741699796968,869.2741699796968,868.2741699796968,867.2741699796968,866.2741699796968,865.2741699796968,864.2741699796968,863.2741699796968,862.2741699796968,861.2741699796968,860.2741699796968,859.2741699796968,858.2741699796968,857.2741699796968,856.2741699796968,855.2741699796968,854.2741699796968,853.2741699796968,852.2741699796968,851.2741699796968,850.2741699796968,849.2741699796968,848.2741699796968,847.2741699796968,846.2741699796968,845.2741699796968,844.2741699796968,843.2741699796968,842.2741699796968,841.2741699796968,840.2741699796968,839.2741699796968,838.2741699796968,837.2741699796968,836.2741699796968,835.2741699796968
881.6883835420699,880.6883835420699,879.6883835420699,878.6883835420699,877.6883835420699,876.6883835420699,875.6883835420699,874.6883835420699,873.6883835420699,872.6883835420699,871.6883835420699,870.6883835420699,869.6883835420699,868.6883835420699,867.6883835420699,866.6883835420699,865.6883835420699,864.6883835420699,863.6883835420699,862.6883835420699,861.6883835420699,860.6883835420699,859.6883835420699,858.6883835420699,857.6883835420699,856.6883835420699,855.6883835420699,854.6883835420699,853.6883835420699,852.6883835420699,851.6883835420699,850.6883835420699,849.6883835420699,848.6883835420699,847.6883835420699,846.6883835420699,845.6883835420699,844.6883835420699,843.6883835420699,842.6883835420699,841.6883835420699,840.6883835420699,839.6883835420699,838.6883835420699,837.6883835420699,836.6883835420699,835.6883835420699
882.102597104443,881.102597104443,880.102597104443,879.102597104443,878.102597104443,877.102597104443,876.102597104443,875.102597104443,874.102597104443,873.102597104443,872.102597104443,871.102597104443,870.102597104443,869.102597104443,868.102597104443,867.102597104443,866.102597104443,865.102597104443,864.102597104443,863.102597104443,862.102597104443,861.102597104443,860.102597104443,859.102597104443,858.102597104443,857.102597104443,856.102597104443,855.102597104443,854.102597104443,853.102597104443,852.102597104443,851.102597104443,850.102597104443,849.102597104443,848.102597104443,847.102597104443,846.102597104443,845.102597104443,844.102597104443,843.102597104443,842.102597104443,841.102597104443,840.102597104443,839.102597104443,838.102597104443,837.102597104443,836.102597104443
882.5168106668161,881.5168106668161,880.5168106668161,879.5168106668161,878.5168106668161,877.5168106668161,876.5168106668161,875.5168106668161,874.5168106668161,873.5168106668161,872.5168106668161,871.5168106668161,870.5168106668161,869.5168106668161,868.5168106668161,867.5168106668161,866.5168106668161,865.5168106668161,864.5168106668161,863.5168106668161,862.5168106668161,861.5168106668161,860.5168106668161,859.5168106668161,858.5168106668161,857.5168106668161,856.5168106668161,855.5168106668161,854.5168106668161,853.5168106668161,852.5168106668161,851.5168106668161,850.5168106668161,849.5168106668161,848.5168106668161,847.5168106668161,846.5168106668161,845.5168106668161,844.5168106668161,843.5168106668161,842.5168106668161,841.5168106668161,840.5168106668161,839.5168106668161,838.5168106668161,837.5168106668161,837.102597104443
882.9310242291892,881.9310242291892,880.9310242291892,879.9310242291892,878.9310242291892,877.9310242291892,876.9310242291892,875.9310242291892,874.9310242291892,873.9310242291892,872.9310242291892,871.9310242291892,870.9310242291892,869.9310242291892,868.9310242291892,867.9310242291892,866.9310242291892,865.9310242291892,864.9310242291892,863.9310242291892,862.9310242291892,861.9310242291892,860.9310242291892,859.9310242291892,858.9310242291892,857.9310242291892,856.9310242291892,855.9310242291892,854.9310242291892,853.9310242291892,852.9310242291892,851.9310242291892,850.9310242291892,849.9310242291892,848.9310242291892,847.9310242291892,846.9310242291892,845.9310242291892,844.9310242291892,843.9310242291892,842.9310242291892,841.9310242291892,840.9310242291892,839.9310242291892,838.9310242291892,838.5168106668161,838.102597104443
883.3452377915623,882.3452377915623,881.3452377915623,880.3452377915623,879.3452377915623,878.3452377915623,877.3452377915623,876.3452377915623,875.3452377915623,874.3452377915623,873.3452377915623,872.3452377915623,871.3452377915623,870.3452377915623,869.3452377915623,868.3452377915623,867.3452377915623,866.3452377915623,865.3452377915623,864.3452377915623,863.3452377915623,862.3452377915623,861.3452377915623,860.3452377915623,859.3452377915623,858.3452377915623,857.3452377915623,856.3452377915623,855.3452377915623,854.3452377915623,853.3452377915623,852.3452377915623,851.3452377915623,850.3452377915623,849.3452377915623,848.3452377915623,847.3452377915623,846.3452377915623,845.3452377915623,844.3452377915623,843.3452377915623,842.3452377915623,841.3452377915623,840.3452377915623,839.9310242291892,839.5168106668161,inf
